#please cite:
#1.Zhou KR, Liu S, Cai L, Bin L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000062	hsa-let-7a-5p	ENSG00000095139	ARCN1	protein_coding	chr11	118471721	118471726	118471721	118471726	+	12	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000110395	CBL	protein_coding	chr11	119173464	119173469	119173464	119173470	+	3	0	AGO1-4,AGO2	1	0	1	0	0	1	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000110395	CBL	protein_coding	chr11	119173931	119173937	119173931	119173938	+	8	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000110395	CBL	protein_coding	chr11	119174819	119174824	119174819	119174824	+	1	0	AGO1	1	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000196914	ARHGEF12	protein_coding	chr11	120359304	120359309	120359304	120359309	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000023171	GRAMD1B	protein_coding	chr11	123465468	123465496	123465468	123465496	+	3	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000023171	GRAMD1B	protein_coding	chr11	123497636	123497664	123497636	123497664	+	1	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000149554	CHEK1	protein_coding	chr11	125505374	125505395	125505374	125505395	+	6	2	AGO1-4,AGO2	0	0	0	0	1	0	0	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000149554	CHEK1	protein_coding	chr11	125526227	125526246	125526227	125526246	+	1	0	AGO2	0	0	0	0	1	0	0	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000110074	FOXRED1	protein_coding	chr11	126143268	126143294	126143268	126143294	+	2	0	AGO1-4,AGO2	0	0	0	0	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000151502	VPS26B	protein_coding	chr11	134115985	134115991	134115985	134115991	+	1	0	AGO1-4	1	0	0	0	0	0	1	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000151498	ACAD8	protein_coding	chr11	134127067	134127089	134127067	134127089	+	1	0	AGO1-4	0	1	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000073614	KDM5A	protein_coding	chr12	393536	393541	393536	393541	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000047621	C12orf4	protein_coding	chr12	4598149	4598155	4598148	4598169	-	8	0	AGO1,AGO2	1	0	1	0	1	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000111642	CHD4	protein_coding	chr12	6679406	6679412	6679405	6679433	-	12	4	AGO1-4,AGO2	1	0	0	1	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000126746	ZNF384	protein_coding	chr12	6798485	6798506	6798485	6798506	-	1	0	AGO1-4	0	1	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000139178	C1RL	protein_coding	chr12	7248748	7248754	7248748	7248754	-	1	0	AGO2	1	0	0	0	0	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000059804	SLC2A3	protein_coding	chr12	8073227	8073232	8073227	8073232	-	9	0	AGO1-4	1	0	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000173391	OLR1	protein_coding	chr12	10312163	10312168	10312162	10312168	-	1	0	AGO2	1	0	0	0	0	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000111196	MAGOHB	protein_coding	chr12	10756822	10756827	10756822	10756827	-	1	0	AGO1-4	1	0	0	0	0	0	0	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000070018	LRP6	protein_coding	chr12	12272755	12272760	12272754	12272777	-	2	0	AGO1,AGO2	1	0	1	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000070018	LRP6	protein_coding	chr12	12273363	12273368	12273363	12273368	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000111266	DUSP16	protein_coding	chr12	12628901	12628907	12628900	12628918	-	10	0	AGO1-4,AGO2	1	0	1	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000111266	DUSP16	protein_coding	chr12	12629164	12629169	12629163	12629169	-	2	0	AGO1-4	1	0	1	0	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000111266	DUSP16	protein_coding	chr12	12630724	12630731	12630724	12630731	-	7	0	AGO1-4,AGO2	0	0	0	0	0	0	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000060982	BCAT1	protein_coding	chr12	24964512	24964518	24964511	24964539	-	5	5	AGO1,AGO2	1	0	1	1	1	0	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000060982	BCAT1	protein_coding	chr12	24985767	24985795	24985767	24985795	-	1	0	AGO1-4	0	0	0	1	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000133703	KRAS	protein_coding	chr12	25359578	25359583	25359578	25359583	-	3	0	AGO2,AGO3	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000087502	ERGIC2	protein_coding	chr12	29491631	29491637	29491631	29491637	-	7	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	1	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000110888	CAPRIN2	protein_coding	chr12	30887948	30887976	30887948	30887976	-	3	0	AGO1,AGO2	0	0	0	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000170456	DENND5B	protein_coding	chr12	31539639	31539645	31539639	31539645	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000151233	GXYLT1	protein_coding	chr12	42480609	42480615	42480608	42480636	-	9	0	AGO1-4,AGO2	1	0	1	1	1	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000151233	GXYLT1	protein_coding	chr12	42481250	42481255	42481249	42481277	-	21	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000015153	YAF2	protein_coding	chr12	42552837	42552842	42552836	42552858	-	7	0	AGO1,AGO2	1	0	0	0	1	0	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000129317	PUS7L	protein_coding	chr12	44122638	44122662	44122638	44122666	-	1	0	AGO2	0	0	0	1	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000129317	PUS7L	protein_coding	chr12	44123641	44123646	44123641	44123648	-	1	0	AGO2	1	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000129317	PUS7L	protein_coding	chr12	44123677	44123682	44123676	44123704	-	1	0	AGO1-4	1	0	1	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000129317	PUS7L	protein_coding	chr12	44148573	44148601	44148573	44148601	-	1	0	AGO1-4	0	0	0	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000185610	DBX2	protein_coding	chr12	45409989	45409994	45409989	45409994	-	1	0	AGO2	1	0	0	0	0	0	0	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000111371	SLC38A1	protein_coding	chr12	46578657	46578662	46578657	46578662	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000167528	ZNF641	protein_coding	chr12	48733961	48733967	48733961	48733967	-	3	0	AGO1-4,AGO2	0	0	0	0	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000181418	DDN	protein_coding	chr12	49389031	49389037	49389030	49389051	-	1	0	AGO2	1	0	0	0	1	0	1	12
MIMAT0000062	hsa-let-7a-5p	ENSG00000167548	KMT2D	protein_coding	chr12	49414883	49414889	49414882	49414910	-	26	0	AGO1,AGO1-4,AGO2	1	0	0	1	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000167548	KMT2D	protein_coding	chr12	49435139	49435167	49435139	49435167	-	12	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000161791	FMNL3	protein_coding	chr12	50034579	50034586	50034579	50034586	-	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000110911	SLC11A2	protein_coding	chr12	51380977	51380983	51380977	51380983	-	2	0	AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000110925	CSRNP2	protein_coding	chr12	51456260	51456265	51456260	51456265	-	1	0	AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000170545	SMAGP	protein_coding	chr12	51639245	51639250	51639245	51639250	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000261308	FIGNL2	protein_coding	chr12	52211739	52211745	52211738	52211760	-	5	0	AGO1-4	1	0	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000261308	FIGNL2	protein_coding	chr12	52211814	52211820	52211813	52211834	-	5	0	AGO1-4	1	0	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000261308	FIGNL2	protein_coding	chr12	52211990	52212011	52211990	52212011	-	1	0	AGO1-4	0	0	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000170653	ATF7	protein_coding	chr12	53909172	53909194	53909172	53909194	-	2	0	AGO2	0	0	0	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000170653	ATF7	protein_coding	chr12	53910197	53910202	53910197	53910202	-	2	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000135390	ATP5MC2	protein_coding	chr12	54059028	54059033	54059028	54059033	-	22	7	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000123415	SMUG1	protein_coding	chr12	54575580	54575586	54575579	54575607	-	7	0	AGO1-4,AGO2	1	0	0	1	1	0	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000094916	CBX5	protein_coding	chr12	54626231	54626237	54626230	54626258	-	14	3	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	0	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000094916	CBX5	protein_coding	chr12	54628765	54628771	54628764	54628792	-	40	0	AGO1,AGO1-4,AGO2,AGO3,AGO4	0	0	1	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000094916	CBX5	protein_coding	chr12	54633473	54633478	54633472	54633500	-	7	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000139645	ANKRD52	protein_coding	chr12	56633284	56633290	56633284	56633290	-	14	0	AGO1-4,AGO2	1	0	0	0	0	1	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000139645	ANKRD52	protein_coding	chr12	56633719	56633725	56633719	56633725	-	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000139645	ANKRD52	protein_coding	chr12	56635147	56635152	56635147	56635152	-	18	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000139645	ANKRD52	protein_coding	chr12	56635462	56635467	56635461	56635467	-	17	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000062485	CS	protein_coding	chr12	56669790	56669818	56669790	56669818	-	20	1	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000166860	ZBTB39	protein_coding	chr12	57395202	57395208	57395201	57395229	-	3	0	AGO1,AGO1-4	1	0	0	1	1	1	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000166860	ZBTB39	protein_coding	chr12	57396358	57396363	57396357	57396385	-	24	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000166881	NEMP1	protein_coding	chr12	57451947	57451953	57451946	57451974	-	16	0	AGO1-4,AGO2,AGO3	1	0	0	1	1	1	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000166881	NEMP1	protein_coding	chr12	57457914	57457942	57457914	57457942	-	3	0	AGO1,AGO2	0	0	0	1	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000139263	LRIG3	protein_coding	chr12	59266315	59266321	59266314	59266335	-	33	0	AGO1,AGO1-4,AGO2,AGO4	1	0	1	0	1	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000177990	DPY19L2	protein_coding	chr12	63953827	63953832	63953827	63953832	-	1	0	AGO2	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000135677	GNS	protein_coding	chr12	65108741	65108746	65108740	65108746	-	9	0	AGO1-4,AGO2	1	0	0	0	0	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000135678	CPM	protein_coding	chr12	69245013	69245041	69245013	69245041	-	1	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000135678	CPM	protein_coding	chr12	69249108	69249136	69249108	69249136	-	2	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000133858	ZFC3H1	protein_coding	chr12	72028580	72028603	72028580	72028603	-	1	0	AGO1-4	0	1	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000133858	ZFC3H1	protein_coding	chr12	72030775	72030795	72030775	72030795	-	5	0	AGO1-4,AGO2	0	1	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000166006	KCNC2	protein_coding	chr12	75434314	75434319	75434313	75434333	-	1	0	AGO2	1	0	1	0	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000187109	NAP1L1	protein_coding	chr12	76439336	76439342	76439335	76439363	-	1	0	AGO1-4	0	0	1	1	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000187109	NAP1L1	protein_coding	chr12	76440591	76440596	76440590	76440618	-	6	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000187109	NAP1L1	protein_coding	chr12	76440839	76440844	76440838	76440866	-	8	0	AGO1-4,AGO2	1	0	1	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000187109	NAP1L1	protein_coding	chr12	76441002	76441008	76441001	76441029	-	53	0	AGO1,AGO1-4,AGO2,AGO3,AGO4	1	0	1	1	1	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000165891	E2F7	protein_coding	chr12	77416498	77416503	77416498	77416503	-	4	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000165891	E2F7	protein_coding	chr12	77416663	77416668	77416663	77416668	-	1	0	AGO1-4	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000177425	PAWR	protein_coding	chr12	79979509	79979515	79979508	79979536	-	1	0	AGO1-4	0	0	1	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000177425	PAWR	protein_coding	chr12	79981470	79981475	79981469	79981497	-	1	0	AGO2	0	0	1	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000072041	SLC6A15	protein_coding	chr12	85255104	85255109	85255103	85255126	-	2	0	AGO2	1	0	0	0	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000198707	CEP290	protein_coding	chr12	88529727	88529732	88529727	88529732	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000198707	CEP290	protein_coding	chr12	88529844	88529849	88529844	88529849	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000139318	DUSP6	protein_coding	chr12	89742093	89742098	89742092	89742120	-	15	0	AGO1-4,AGO2	1	0	1	1	1	1	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000139323	POC1B	protein_coding	chr12	89814519	89814524	89814519	89814524	-	1	0	AGO1-4	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000257594	GALNT4	protein_coding	chr12	89915883	89915888	89915882	89915888	-	8	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	1	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000259075	POC1B-GALNT4	protein_coding	chr12	89915883	89915888	89915882	89915888	-	8	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	1	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000070961	ATP2B1	protein_coding	chr12	89984807	89984813	89984806	89984834	-	19	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000011465	DCN	protein_coding	chr12	91539183	91539189	91539182	91539203	-	1	0	AGO1-4	1	0	1	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000102189	EEA1	protein_coding	chr12	93167172	93167178	93167171	93167192	-	7	0	AGO1-4,AGO2	1	0	0	0	1	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000180263	FGD6	protein_coding	chr12	95474698	95474703	95474697	95474725	-	5	0	AGO1-4	1	0	1	1	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000180263	FGD6	protein_coding	chr12	95474758	95474764	95474757	95474785	-	15	0	AGO1-4,AGO2	1	0	1	1	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000180263	FGD6	protein_coding	chr12	95603348	95603376	95603348	95603376	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000136014	USP44	protein_coding	chr12	95910362	95910367	95910361	95910389	-	2	0	AGO2	0	0	1	1	0	0	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000136014	USP44	protein_coding	chr12	95911711	95911716	95911694	95911738	-	2	0	AGO2	1	0	1	2	0	0	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000136014	USP44	protein_coding	chr12	95927286	95927314	95927286	95927314	-	8	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000074527	NTN4	protein_coding	chr12	96052553	96052558	96052553	96052558	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000111670	GNPTAB	protein_coding	chr12	102140913	102140919	102140912	102140933	-	9	0	AGO1-4,AGO2	1	0	1	0	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000017427	IGF1	protein_coding	chr12	102794968	102794974	102794967	102794974	-	1	0	AGO1-4	1	0	0	0	0	0	1	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000111696	NT5DC3	protein_coding	chr12	104166756	104166761	104166756	104166761	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000136052	SLC41A2	protein_coding	chr12	105197607	105197612	105197607	105197612	-	2	0	AGO2	0	0	1	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000136052	SLC41A2	protein_coding	chr12	105197854	105197860	105197853	105197874	-	1	0	AGO1-4	0	1	1	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000136010	ALDH1L2	protein_coding	chr12	105414897	105414903	105414897	105414903	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000136010	ALDH1L2	protein_coding	chr12	105415397	105415403	105415396	105415417	-	2	0	AGO1-4,AGO2	0	0	1	0	1	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000136044	APPL2	protein_coding	chr12	105568044	105568050	105568043	105568064	-	2	0	AGO1-4	1	0	1	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000074590	NUAK1	protein_coding	chr12	106460501	106460506	106460501	106460506	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000084112	SSH1	protein_coding	chr12	109181329	109181335	109181329	109181335	-	15	0	AGO1-4,AGO2	1	0	0	0	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000110906	KCTD10	protein_coding	chr12	109888096	109888102	109888096	109888102	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000139436	GIT2	protein_coding	chr12	110368068	110368073	110368068	110368073	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000196850	PPTC7	protein_coding	chr12	110973322	110973327	110973321	110973327	-	6	0	AGO1-4,AGO2	1	0	0	0	0	1	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000173064	HECTD4	protein_coding	chr12	112598415	112598421	112598415	112598421	-	4	0	AGO1-4	1	0	0	0	0	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000173064	HECTD4	protein_coding	chr12	112599555	112599560	112599555	112599560	-	1	3	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000122965	RBM19	protein_coding	chr12	114259924	114259930	114259923	114259946	-	10	1	AGO1-4,AGO2	1	0	1	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000123066	MED13L	protein_coding	chr12	116398350	116398355	116398349	116398370	-	15	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000111412	C12orf49	protein_coding	chr12	117154073	117154079	117154072	117154100	-	10	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000135108	FBXO21	protein_coding	chr12	117579993	117579999	117579993	117579999	-	1	0	AGO1-4	0	0	0	0	0	0	1	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000176834	VSIG10	protein_coding	chr12	118503782	118503787	118503782	118503787	-	2	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000089094	KDM2B	protein_coding	chr12	121867390	121867395	121867389	121867410	-	2	0	AGO1-4,AGO2	1	0	0	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000184047	DIABLO	protein_coding	chr12	122692661	122692666	122692661	122692666	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000256861	AC048338.1	protein_coding	chr12	122692661	122692666	122692661	122692666	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000284934	DIABLO	protein_coding	chr12	122692661	122692666	122692661	122692666	-	16	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000139719	VPS33A	protein_coding	chr12	122716746	122716752	122716745	122716773	-	25	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	0	12
MIMAT0000062	hsa-let-7a-5p	ENSG00000139719	VPS33A	protein_coding	chr12	122726957	122726985	122726957	122726985	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	12
MIMAT0000062	hsa-let-7a-5p	ENSG00000256861	AC048338.1	protein_coding	chr12	122726957	122726985	122726957	122726985	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000139722	VPS37B	protein_coding	chr12	123350055	123350060	123350055	123350060	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000150967	ABCB9	protein_coding	chr12	123413549	123413555	123413548	123413569	-	3	0	AGO1-4,AGO2	1	0	1	0	1	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000139697	SBNO1	protein_coding	chr12	123774158	123774164	123774157	123774185	-	6	0	AGO1-4,AGO2	0	0	0	1	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000177084	POLE	protein_coding	chr12	133201333	133201361	133201333	133201361	-	1	0	AGO1-4	0	0	0	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000177084	POLE	protein_coding	chr12	133219132	133219160	133219132	133219160	-	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000196458	ZNF605	protein_coding	chr12	133498880	133498887	133498879	133498903	-	3	0	AGO1-4,AGO2	1	0	0	0	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000082805	ERC1	protein_coding	chr12	1601432	1601437	1601432	1601437	+	1	0	AGO1-4	1	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000082805	ERC1	protein_coding	chr12	1602299	1602304	1602299	1602304	+	8	0	AGO1,AGO2,AGO3	1	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000006831	ADIPOR2	protein_coding	chr12	1895421	1895426	1895399	1895427	+	26	2	AGO1,AGO1-4,AGO2	1	0	0	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000006831	ADIPOR2	protein_coding	chr12	1896467	1896472	1896445	1896473	+	4	0	AGO1-4,AGO2	1	0	0	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000011105	TSPAN9	protein_coding	chr12	3393388	3393393	3393388	3393393	+	1	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000118971	CCND2	protein_coding	chr12	4411158	4411163	4411136	4411164	+	18	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000118971	CCND2	protein_coding	chr12	4411225	4411230	4411203	4411231	+	16	0	AGO1-4,AGO2	1	0	1	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000118971	CCND2	protein_coding	chr12	4412603	4412608	4412581	4412609	+	13	0	AGO1,AGO2	1	0	1	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000118971	CCND2	protein_coding	chr12	4414088	4414093	4414066	4414094	+	19	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000008323	PLEKHG6	protein_coding	chr12	6436479	6436507	6436479	6436507	+	1	0	AGO2	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000008323	PLEKHG6	protein_coding	chr12	6437396	6437402	6437375	6437403	+	3	0	AGO1-4	1	0	1	1	1	1	1	5
